No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,Air_Quality_Category
27364,2016,4,14,3,62.0,235.0,3.0,45.0,200.0,64.0,15.7,1005.7,-8.6,0.0,NE,2.8,Wanliu,2016-04-14 03:00:00,Moderate
27365,2016,4,14,4,50.0,250.0,2.0,30.0,200.0,64.0,15.9,1006.4,-5.2,0.0,NE,3.5,Wanliu,2016-04-14 04:00:00,Moderate
27366,2016,4,14,5,32.0,138.0,2.0,19.0,200.0,79.0,14.6,1007.7,-5.2,0.0,ENE,1.8,Wanliu,2016-04-14 05:00:00,Good
27367,2016,4,14,6,22.0,129.0,2.0,23.0,200.0,75.0,12.8,1009.0,-3.9,0.0,ENE,1.0,Wanliu,2016-04-14 06:00:00,Good
27368,2016,4,14,7,7.0,64.0,3.0,31.0,200.0,66.0,13.5,1010.4,-1.3,0.0,ENE,1.4,Wanliu,2016-04-14 07:00:00,Good
27369,2016,4,14,8,11.0,38.0,3.0,34.0,300.0,65.0,15.6,1011.1,-2.4,0.0,ENE,2.3,Wanliu,2016-04-14 08:00:00,Good
27370,2016,4,14,9,7.0,23.0,3.0,31.0,300.0,71.0,17.8,1011.3,-3.1,0.0,ENE,3.3,Wanliu,2016-04-14 09:00:00,Good
27371,2016,4,14,10,5.0,31.0,3.0,22.0,200.0,85.0,19.3,1011.7,-4.3,0.0,E,1.7,Wanliu,2016-04-14 10:00:00,Good
27372,2016,4,14,11,15.0,15.0,3.0,20.0,200.0,97.0,21.0,1011.6,-6.7,0.0,ESE,1.7,Wanliu,2016-04-14 11:00:00,Good
27373,2016,4,14,12,15.0,15.0,3.0,21.0,200.0,102.0,21.6,1011.0,-9.1,0.0,E,1.1,Wanliu,2016-04-14 12:00:00,Good
27374,2016,4,14,13,6.0,11.0,2.0,22.0,200.0,108.0,22.9,1010.1,-3.5,0.0,SSW,1.8,Wanliu,2016-04-14 13:00:00,Good
27375,2016,4,14,14,15.0,64.0,3.0,30.0,300.0,106.0,23.3,1009.1,-6.7,0.0,WSW,2.0,Wanliu,2016-04-14 14:00:00,Good
27376,2016,4,14,15,31.0,84.0,3.0,29.0,200.0,116.0,23.2,1008.3,-4.9,0.0,WSW,3.5,Wanliu,2016-04-14 15:00:00,Good
27377,2016,4,14,16,18.0,103.0,3.0,29.0,300.0,116.0,22.3,1007.7,-2.5,0.0,SW,3.8,Wanliu,2016-04-14 16:00:00,Good
27378,2016,4,14,17,24.0,91.0,3.0,30.0,300.0,114.0,22.4,1007.4,-3.9,0.0,SSW,3.0,Wanliu,2016-04-14 17:00:00,Good
27379,2016,4,14,18,28.0,101.0,6.0,41.0,400.0,108.0,21.2,1007.2,-2.7,0.0,SSW,1.8,Wanliu,2016-04-14 18:00:00,Good
27380,2016,4,14,19,43.0,160.0,13.0,46.0,800.0,95.0,19.1,1007.9,-1.4,0.0,SSW,2.3,Wanliu,2016-04-14 19:00:00,Moderate
27381,2016,4,14,20,30.0,112.0,10.0,43.0,700.0,78.0,17.3,1009.0,-1.9,0.0,S,2.0,Wanliu,2016-04-14 20:00:00,Good
27382,2016,4,14,21,15.0,88.0,8.0,44.0,600.0,65.0,15.6,1010.3,-1.1,0.0,S,1.8,Wanliu,2016-04-14 21:00:00,Good
27383,2016,4,14,22,14.0,64.0,9.0,56.0,800.0,44.0,14.3,1010.8,-1.0,0.0,SSW,1.5,Wanliu,2016-04-14 22:00:00,Good
27384,2016,4,14,23,28.0,58.0,10.0,68.0,1000.0,25.0,14.0,1010.9,-0.9,0.0,SSW,1.3,Wanliu,2016-04-14 23:00:00,Good
27385,2016,4,15,0,26.0,38.0,8.0,52.0,800.0,41.0,13.2,1010.6,-1.2,0.0,S,1.1,Wanliu,2016-04-15 00:00:00,Good
27386,2016,4,15,1,15.0,33.0,9.0,48.0,1000.0,44.0,12.4,1010.2,-0.8,0.0,SSE,0.9,Wanliu,2016-04-15 01:00:00,Good
27387,2016,4,15,2,22.0,44.0,10.0,62.0,800.0,27.0,11.2,1009.6,3.5,0.0,SSE,1.4,Wanliu,2016-04-15 02:00:00,Good
27388,2016,4,15,3,65.0,80.0,9.0,86.0,700.0,2.0,10.2,1009.9,2.1,0.0,NE,0.9,Wanliu,2016-04-15 03:00:00,Moderate
27389,2016,4,15,4,26.0,60.0,8.0,82.0,600.0,2.0,8.8,1009.3,2.8,0.0,NNE,0.6,Wanliu,2016-04-15 04:00:00,Good
27390,2016,4,15,5,31.0,109.0,7.0,85.0,600.0,2.0,8.4,1008.5,2.2,0.0,NNE,0.9,Wanliu,2016-04-15 05:00:00,Good
27391,2016,4,15,6,36.0,129.0,8.0,85.0,600.0,2.0,7.7,1008.3,2.2,0.0,NNE,0.7,Wanliu,2016-04-15 06:00:00,Moderate
27392,2016,4,15,7,39.0,106.0,11.0,80.0,700.0,2.0,9.7,1008.5,2.1,0.0,ENE,1.1,Wanliu,2016-04-15 07:00:00,Moderate
27393,2016,4,15,8,39.0,76.0,19.0,77.0,900.0,9.0,12.2,1008.5,0.9,0.0,NE,0.9,Wanliu,2016-04-15 08:00:00,Moderate
27394,2016,4,15,9,35.0,76.0,23.0,75.0,1000.0,17.0,13.8,1008.2,0.8,0.0,SSW,1.0,Wanliu,2016-04-15 09:00:00,Good
27395,2016,4,15,10,52.0,99.0,23.0,81.0,1200.0,18.0,15.7,1007.9,0.7,0.0,WNW,0.9,Wanliu,2016-04-15 10:00:00,Moderate
27396,2016,4,15,11,61.0,85.0,24.0,85.0,1200.0,24.0,17.2,1007.0,1.2,0.0,WSW,1.3,Wanliu,2016-04-15 11:00:00,Moderate
27397,2016,4,15,12,60.0,87.0,24.0,86.0,1300.0,35.0,18.6,1006.0,0.2,0.0,NE,1.1,Wanliu,2016-04-15 12:00:00,Moderate
27398,2016,4,15,13,61.0,81.0,25.0,88.0,1400.0,42.0,20.1,1004.7,2.4,0.0,SSE,1.4,Wanliu,2016-04-15 13:00:00,Moderate
27399,2016,4,15,14,77.0,113.0,32.0,89.0,1600.0,61.0,20.8,1003.9,3.0,0.0,SW,1.3,Wanliu,2016-04-15 14:00:00,Unhealthy
27400,2016,4,15,15,108.0,148.0,31.0,68.0,1400.0,103.0,21.2,1002.8,3.4,0.0,WSW,2.6,Wanliu,2016-04-15 15:00:00,Unhealthy
27401,2016,4,15,16,82.0,152.0,24.0,56.0,1000.0,130.0,20.9,1002.4,5.3,0.0,SW,2.1,Wanliu,2016-04-15 16:00:00,Unhealthy
27402,2016,4,15,17,79.0,143.0,22.0,56.0,900.0,126.0,20.5,1002.5,5.3,0.0,WSW,1.8,Wanliu,2016-04-15 17:00:00,Unhealthy
27403,2016,4,15,18,73.0,127.0,21.0,64.0,900.0,113.0,20.2,1002.6,7.9,0.0,WNW,0.8,Wanliu,2016-04-15 18:00:00,Moderate
27404,2016,4,15,19,78.0,103.0,21.0,102.0,1200.0,46.0,19.0,1003.4,2.3,0.0,NNE,1.9,Wanliu,2016-04-15 19:00:00,Unhealthy
27405,2016,4,15,20,77.0,155.0,22.0,124.0,1400.0,17.0,18.5,1004.3,2.3,0.0,N,1.4,Wanliu,2016-04-15 20:00:00,Unhealthy
27406,2016,4,15,21,85.0,193.0,20.0,132.0,1300.0,5.0,18.7,1005.0,5.5,0.0,NE,2.8,Wanliu,2016-04-15 21:00:00,Unhealthy
27407,2016,4,15,22,51.0,223.0,10.0,35.0,400.0,74.0,17.6,1005.2,6.5,0.0,NE,3.5,Wanliu,2016-04-15 22:00:00,Moderate
27408,2016,4,15,23,36.0,105.0,8.0,26.0,300.0,81.0,16.5,1005.2,7.7,0.0,NE,2.6,Wanliu,2016-04-15 23:00:00,Moderate
27409,2016,4,16,0,31.0,147.0,6.0,35.0,300.0,55.0,14.1,1006.0,10.5,0.4,E,0.9,Wanliu,2016-04-16 00:00:00,Good
27410,2016,4,16,1,23.0,57.0,7.0,44.0,400.0,29.0,12.9,1006.4,11.1,1.2,NW,0.4,Wanliu,2016-04-16 01:00:00,Good
27411,2016,4,16,2,17.0,18.0,3.0,47.0,300.0,24.0,12.7,1005.5,11.4,1.0,NNE,0.5,Wanliu,2016-04-16 02:00:00,Good
27412,2016,4,16,3,14.0,14.0,3.0,35.0,300.0,32.0,12.0,1004.4,10.9,0.2,SSE,0.7,Wanliu,2016-04-16 03:00:00,Good
27413,2016,4,16,4,16.0,16.0,2.0,27.0,300.0,32.0,12.2,1003.3,11.1,0.0,E,1.1,Wanliu,2016-04-16 04:00:00,Good
27414,2016,4,16,5,21.0,23.0,2.0,54.0,300.0,18.0,12.2,1003.4,10.6,0.0,NNE,1.0,Wanliu,2016-04-16 05:00:00,Good
27415,2016,4,16,6,20.0,20.0,2.0,75.0,400.0,2.0,12.0,1003.2,10.2,0.0,N,0.9,Wanliu,2016-04-16 06:00:00,Good
27416,2016,4,16,7,48.0,48.0,2.0,50.0,500.0,24.0,13.9,1003.5,6.7,0.0,NE,1.8,Wanliu,2016-04-16 07:00:00,Moderate
27417,2016,4,16,8,143.0,215.0,4.0,35.0,400.0,40.0,14.8,1004.0,0.6,0.0,NNE,2.8,Wanliu,2016-04-16 08:00:00,Unhealthy
27418,2016,4,16,9,192.0,340.0,3.0,22.0,400.0,59.0,16.1,1004.2,-1.5,0.0,NNE,3.8,Wanliu,2016-04-16 09:00:00,Very Unhealthy
27419,2016,4,16,10,56.0,119.0,2.0,19.0,300.0,70.0,15.9,1004.4,-3.6,0.0,N,5.1,Wanliu,2016-04-16 10:00:00,Moderate
27420,2016,4,16,11,31.0,109.0,2.0,16.0,300.0,76.0,16.2,1004.6,-2.8,0.0,NNE,4.8,Wanliu,2016-04-16 11:00:00,Good
27421,2016,4,16,12,40.0,121.0,2.0,16.0,300.0,79.0,17.5,1004.0,-2.8,0.0,N,4.7,Wanliu,2016-04-16 12:00:00,Moderate
27422,2016,4,16,13,25.0,59.0,2.0,17.0,300.0,81.0,17.8,1003.5,-2.5,0.0,N,4.2,Wanliu,2016-04-16 13:00:00,Good
27423,2016,4,16,14,15.0,36.0,2.0,17.0,200.0,84.0,18.7,1002.8,-1.8,0.0,NE,3.7,Wanliu,2016-04-16 14:00:00,Good
27424,2016,4,16,15,10.0,20.0,2.0,16.0,200.0,83.0,18.7,1002.6,-4.1,0.0,NNE,3.9,Wanliu,2016-04-16 15:00:00,Good
27425,2016,4,16,16,17.0,28.0,2.0,14.0,200.0,87.0,19.4,1002.2,-4.2,0.0,NNE,4.4,Wanliu,2016-04-16 16:00:00,Good
27426,2016,4,16,17,16.0,16.0,2.0,15.0,200.0,84.0,17.7,1002.3,-4.9,0.0,NNE,4.5,Wanliu,2016-04-16 17:00:00,Good
27427,2016,4,16,18,13.0,30.0,2.0,17.0,200.0,83.0,17.0,1003.1,-6.2,0.0,NNE,5.0,Wanliu,2016-04-16 18:00:00,Good
27428,2016,4,16,19,14.0,25.0,2.0,18.0,200.0,82.0,16.1,1004.1,-6.3,0.0,N,3.4,Wanliu,2016-04-16 19:00:00,Good
27429,2016,4,16,20,12.0,26.0,2.0,25.0,300.0,73.0,15.6,1005.3,-6.1,0.0,N,2.4,Wanliu,2016-04-16 20:00:00,Good
27430,2016,4,16,21,10.0,39.0,2.0,51.0,300.0,40.0,13.9,1006.1,-3.9,0.0,NNE,1.4,Wanliu,2016-04-16 21:00:00,Good
27431,2016,4,16,22,15.0,39.0,2.0,65.0,300.0,23.0,13.4,1006.4,-5.3,0.0,NNE,1.8,Wanliu,2016-04-16 22:00:00,Good
27432,2016,4,16,23,11.0,11.0,2.0,32.0,300.0,66.0,14.3,1006.5,-7.2,0.0,N,3.5,Wanliu,2016-04-16 23:00:00,Good
27433,2016,4,17,0,27.0,28.0,2.0,20.0,200.0,84.0,14.1,1006.8,-8.6,0.0,N,3.0,Wanliu,2016-04-17 00:00:00,Good
27434,2016,4,17,1,13.0,14.0,2.0,20.0,300.0,85.0,13.6,1006.2,-9.0,0.0,N,2.9,Wanliu,2016-04-17 01:00:00,Good
27435,2016,4,17,2,10.0,17.0,2.0,19.0,300.0,87.0,12.7,1005.9,-7.4,0.0,N,2.5,Wanliu,2016-04-17 02:00:00,Good
27436,2016,4,17,3,11.0,17.0,2.0,18.0,300.0,90.0,13.2,1006.0,-8.7,0.0,N,2.8,Wanliu,2016-04-17 03:00:00,Good
27437,2016,4,17,4,4.0,16.0,2.0,17.0,300.0,91.0,12.8,1005.5,-9.0,0.0,NNW,2.0,Wanliu,2016-04-17 04:00:00,Good
27438,2016,4,17,5,7.0,22.0,2.0,17.0,300.0,91.0,12.3,1005.5,-8.8,0.0,N,1.6,Wanliu,2016-04-17 05:00:00,Good
27439,2016,4,17,6,10.0,21.0,2.0,17.0,300.0,89.0,12.4,1005.9,-10.0,0.0,NW,2.3,Wanliu,2016-04-17 06:00:00,Good
27440,2016,4,17,7,6.0,24.0,2.0,22.0,300.0,87.0,13.1,1006.3,-10.1,0.0,NNW,2.2,Wanliu,2016-04-17 07:00:00,Good
27441,2016,4,17,8,12.0,36.0,2.0,23.0,300.0,85.0,14.7,1006.6,-10.1,0.0,NW,3.4,Wanliu,2016-04-17 08:00:00,Good
27442,2016,4,17,9,22.0,34.0,2.0,23.0,300.0,86.0,15.8,1006.9,-10.0,0.0,N,3.4,Wanliu,2016-04-17 09:00:00,Good
27443,2016,4,17,10,31.0,50.0,2.0,21.0,300.0,87.0,16.6,1006.7,-8.6,0.0,N,4.0,Wanliu,2016-04-17 10:00:00,Good
27444,2016,4,17,11,20.0,42.0,2.0,22.0,300.0,87.0,17.6,1006.6,-7.8,0.0,NNW,3.9,Wanliu,2016-04-17 11:00:00,Good
27445,2016,4,17,12,24.0,41.0,2.0,19.0,300.0,92.0,18.0,1005.9,-7.5,0.0,NNW,3.9,Wanliu,2016-04-17 12:00:00,Good
27446,2016,4,17,13,11.0,11.0,2.0,18.0,300.0,98.0,19.6,1004.9,-6.2,0.0,N,3.0,Wanliu,2016-04-17 13:00:00,Good
27447,2016,4,17,14,10.0,28.0,2.0,18.0,300.0,101.0,20.2,1004.4,-6.5,0.0,N,3.2,Wanliu,2016-04-17 14:00:00,Good
27448,2016,4,17,15,22.0,22.0,2.0,17.0,300.0,99.0,19.8,1004.3,-10.5,0.0,NW,4.1,Wanliu,2016-04-17 15:00:00,Good
27449,2016,4,17,16,20.0,27.0,2.0,16.0,300.0,96.0,20.0,1003.7,-12.6,0.0,NNW,3.1,Wanliu,2016-04-17 16:00:00,Good
27450,2016,4,17,17,3.0,36.0,2.0,17.0,300.0,93.0,19.7,1003.4,-11.6,0.0,NW,2.3,Wanliu,2016-04-17 17:00:00,Good
27451,2016,4,17,18,13.0,28.0,2.0,22.0,300.0,86.0,17.1,1003.7,-9.8,0.0,W,3.1,Wanliu,2016-04-17 18:00:00,Good
27452,2016,4,17,19,15.0,27.0,2.0,31.0,300.0,72.0,16.1,1003.9,-8.3,0.0,WNW,2.5,Wanliu,2016-04-17 19:00:00,Good
27453,2016,4,17,20,15.0,29.0,2.0,28.0,300.0,78.0,15.9,1004.1,-7.7,0.0,N,1.7,Wanliu,2016-04-17 20:00:00,Good
27454,2016,4,17,21,14.0,43.0,2.0,32.0,300.0,74.0,15.6,1005.5,-6.1,0.0,NW,2.5,Wanliu,2016-04-17 21:00:00,Good
27455,2016,4,17,22,14.0,43.0,2.0,23.0,300.0,79.0,12.6,1007.0,-0.3,0.0,N,4.4,Wanliu,2016-04-17 22:00:00,Good
27456,2016,4,17,23,33.0,40.0,2.0,20.0,300.0,81.0,12.1,1006.5,-0.8,0.0,NNE,1.5,Wanliu,2016-04-17 23:00:00,Good
27457,2016,4,18,0,17.0,29.0,2.0,38.0,300.0,61.0,11.1,1006.9,-0.4,0.0,NW,1.0,Wanliu,2016-04-18 00:00:00,Good
27458,2016,4,18,1,20.0,21.0,2.0,34.0,300.0,62.0,10.2,1006.7,-0.1,0.0,WNW,1.1,Wanliu,2016-04-18 01:00:00,Good
27459,2016,4,18,2,20.0,25.0,2.0,27.0,300.0,63.0,10.9,1006.5,-1.5,0.0,N,1.8,Wanliu,2016-04-18 02:00:00,Good
27460,2016,4,18,3,20.0,20.0,2.0,29.0,200.0,62.0,10.8,1006.6,-1.6,0.0,N,2.4,Wanliu,2016-04-18 03:00:00,Good
27461,2016,4,18,4,40.0,40.0,2.0,32.0,300.0,62.0,9.0,1006.6,-1.2,0.0,NE,1.0,Wanliu,2016-04-18 04:00:00,Moderate
27462,2016,4,18,5,35.0,35.0,2.0,40.0,300.0,44.0,7.9,1006.5,-2.7,0.0,NW,1.1,Wanliu,2016-04-18 05:00:00,Good
27463,2016,4,18,6,14.0,29.0,2.0,49.0,300.0,35.0,6.9,1006.7,0.3,0.0,E,0.5,Wanliu,2016-04-18 06:00:00,Good
27464,2016,4,18,7,14.0,29.0,2.0,55.0,400.0,26.0,8.8,1007.1,-2.2,0.0,WNW,1.0,Wanliu,2016-04-18 07:00:00,Good
27465,2016,4,18,8,14.0,29.0,2.0,31.0,300.0,63.0,12.7,1007.6,-4.0,0.0,ENE,1.5,Wanliu,2016-04-18 08:00:00,Good
27466,2016,4,18,9,44.0,44.0,2.0,23.0,300.0,76.0,14.9,1008.0,-7.9,0.0,N,3.9,Wanliu,2016-04-18 09:00:00,Moderate
27467,2016,4,18,10,26.0,79.0,2.0,16.0,200.0,92.0,15.9,1008.4,-7.1,0.0,N,2.9,Wanliu,2016-04-18 10:00:00,Good
27468,2016,4,18,11,17.0,27.0,2.0,15.0,200.0,94.0,16.2,1008.6,-6.8,0.0,N,3.5,Wanliu,2016-04-18 11:00:00,Good
27469,2016,4,18,12,69.0,69.0,2.0,13.0,200.0,98.0,18.5,1008.2,-6.3,0.0,N,2.1,Wanliu,2016-04-18 12:00:00,Moderate
27470,2016,4,18,13,35.0,35.0,2.0,12.0,200.0,104.0,19.1,1007.6,-8.2,0.0,NNW,3.0,Wanliu,2016-04-18 13:00:00,Good
27471,2016,4,18,14,30.0,30.0,2.0,13.0,200.0,108.0,20.4,1007.1,-10.0,0.0,N,2.4,Wanliu,2016-04-18 14:00:00,Good
27472,2016,4,18,15,26.0,26.0,2.0,14.0,200.0,114.0,20.6,1006.7,-9.8,0.0,N,2.3,Wanliu,2016-04-18 15:00:00,Good
27473,2016,4,18,16,23.0,23.0,2.0,13.0,200.0,120.0,21.0,1006.0,-11.8,0.0,N,2.8,Wanliu,2016-04-18 16:00:00,Good
27474,2016,4,18,17,16.0,16.0,2.0,15.0,200.0,118.0,20.3,1005.9,-11.2,0.0,NNE,2.1,Wanliu,2016-04-18 17:00:00,Good
27475,2016,4,18,18,37.0,37.0,2.0,26.0,300.0,104.0,17.7,1006.5,-6.3,0.0,WSW,1.4,Wanliu,2016-04-18 18:00:00,Moderate
27476,2016,4,18,19,13.0,38.0,2.0,43.0,300.0,91.0,17.4,1007.1,-6.5,0.0,SW,2.5,Wanliu,2016-04-18 19:00:00,Good
27477,2016,4,18,20,44.0,53.0,2.0,51.0,300.0,74.0,16.4,1008.3,-6.0,0.0,SW,2.2,Wanliu,2016-04-18 20:00:00,Moderate
27478,2016,4,18,21,39.0,58.0,3.0,63.0,400.0,57.0,15.4,1009.3,-5.1,0.0,WSW,2.0,Wanliu,2016-04-18 21:00:00,Moderate
27479,2016,4,18,22,36.0,62.0,4.0,79.0,500.0,36.0,14.7,1009.8,-4.1,0.0,SW,2.1,Wanliu,2016-04-18 22:00:00,Moderate
27480,2016,4,18,23,28.0,43.0,4.0,66.0,400.0,50.0,14.2,1009.9,-4.1,0.0,SSW,1.2,Wanliu,2016-04-18 23:00:00,Good
27481,2016,4,19,0,28.0,49.0,3.0,56.0,400.0,59.0,13.6,1010.3,-4.1,0.0,SSW,1.0,Wanliu,2016-04-19 00:00:00,Good
27482,2016,4,19,1,35.0,53.0,4.0,56.0,300.0,56.0,14.5,1010.3,-4.3,0.0,SW,2.8,Wanliu,2016-04-19 01:00:00,Good
27483,2016,4,19,2,41.0,67.0,8.0,61.0,400.0,46.0,13.4,1010.4,-3.0,0.0,SW,2.1,Wanliu,2016-04-19 02:00:00,Moderate
27484,2016,4,19,3,40.0,63.0,12.0,59.0,400.0,46.0,13.2,1010.5,-2.7,0.0,SW,2.3,Wanliu,2016-04-19 03:00:00,Moderate
27485,2016,4,19,4,46.0,67.0,14.0,56.0,400.0,45.0,9.7,1010.8,-0.5,0.0,WSW,1.0,Wanliu,2016-04-19 04:00:00,Moderate
27486,2016,4,19,5,37.0,98.0,11.0,65.0,400.0,31.0,8.1,1010.9,1.5,0.0,NNE,0.7,Wanliu,2016-04-19 05:00:00,Moderate
27487,2016,4,19,6,51.0,66.0,10.0,82.0,600.0,12.0,7.6,1011.6,1.0,0.0,SE,0.7,Wanliu,2016-04-19 06:00:00,Moderate
27488,2016,4,19,7,61.0,129.0,9.0,85.0,1600.0,4.0,10.8,1012.3,1.1,0.0,ESE,1.1,Wanliu,2016-04-19 07:00:00,Moderate
27489,2016,4,19,8,67.0,104.0,10.0,86.0,1800.0,3.0,10.6,1012.9,1.1,0.0,NE,1.0,Wanliu,2016-04-19 08:00:00,Moderate
27490,2016,4,19,9,62.0,126.0,12.0,89.0,1700.0,4.0,11.6,1013.2,2.1,0.0,NE,1.0,Wanliu,2016-04-19 09:00:00,Moderate
27491,2016,4,19,10,73.0,141.0,15.0,92.0,1900.0,4.0,13.3,1012.8,3.1,0.0,N,1.4,Wanliu,2016-04-19 10:00:00,Moderate
27492,2016,4,19,11,88.0,88.0,27.0,90.0,1700.0,19.0,13.7,1012.3,0.7,0.0,SW,1.8,Wanliu,2016-04-19 11:00:00,Unhealthy
27493,2016,4,19,12,74.0,84.0,32.0,90.0,1600.0,20.0,13.7,1011.4,2.0,0.0,S,1.1,Wanliu,2016-04-19 12:00:00,Moderate
27494,2016,4,19,13,90.0,90.0,34.0,85.0,1700.0,30.0,15.0,1010.6,2.5,0.0,SE,0.9,Wanliu,2016-04-19 13:00:00,Unhealthy
27495,2016,4,19,14,92.0,92.0,36.0,79.0,1600.0,42.0,15.5,1010.1,3.0,0.0,E,1.1,Wanliu,2016-04-19 14:00:00,Unhealthy
27496,2016,4,19,15,85.0,92.0,35.0,76.0,1700.0,51.0,16.1,1009.0,3.5,0.0,SE,1.1,Wanliu,2016-04-19 15:00:00,Unhealthy
27497,2016,4,19,16,88.0,93.0,29.0,80.0,1800.0,48.0,15.3,1008.7,4.6,0.0,ESE,1.4,Wanliu,2016-04-19 16:00:00,Unhealthy
27498,2016,4,19,17,82.0,95.0,22.0,80.0,1700.0,49.0,14.8,1008.0,5.0,0.0,S,0.8,Wanliu,2016-04-19 17:00:00,Unhealthy
27499,2016,4,19,18,87.0,92.0,20.0,82.0,1700.0,46.0,14.4,1008.2,5.7,0.0,E,1.0,Wanliu,2016-04-19 18:00:00,Unhealthy
27500,2016,4,19,19,86.0,86.0,20.0,93.0,1700.0,26.0,14.2,1008.7,4.7,0.0,ENE,1.2,Wanliu,2016-04-19 19:00:00,Unhealthy
27501,2016,4,19,20,70.0,78.0,21.0,77.0,1100.0,40.0,14.2,1009.9,4.7,0.0,ENE,1.4,Wanliu,2016-04-19 20:00:00,Moderate
27502,2016,4,19,21,81.0,81.0,22.0,74.0,1000.0,37.0,14.0,1010.7,3.7,0.0,ENE,1.9,Wanliu,2016-04-19 21:00:00,Unhealthy
27503,2016,4,19,22,81.0,81.0,23.0,74.0,1300.0,31.0,13.5,1010.7,4.1,0.0,ENE,0.8,Wanliu,2016-04-19 22:00:00,Unhealthy
27504,2016,4,19,23,74.0,74.0,21.0,70.0,1200.0,31.0,12.7,1010.3,4.6,0.0,NNE,0.9,Wanliu,2016-04-19 23:00:00,Moderate
27505,2016,4,20,0,80.0,93.0,17.0,91.0,1200.0,8.0,13.0,1010.6,5.2,0.0,NE,1.3,Wanliu,2016-04-20 00:00:00,Unhealthy
27506,2016,4,20,1,80.0,93.0,17.0,91.0,1200.0,8.0,12.8,1010.1,5.2,0.0,NNE,1.3,Wanliu,2016-04-20 01:00:00,Unhealthy
27507,2016,4,20,2,90.0,90.0,12.0,93.0,1200.0,2.0,11.5,1009.6,7.2,0.0,NE,0.9,Wanliu,2016-04-20 02:00:00,Unhealthy
27508,2016,4,20,3,95.0,95.0,12.0,87.0,1300.0,2.0,10.7,1009.5,5.7,0.0,NE,1.6,Wanliu,2016-04-20 03:00:00,Unhealthy
27509,2016,4,20,4,106.0,106.0,13.0,85.0,1400.0,2.0,9.7,1009.4,5.9,0.0,NE,0.7,Wanliu,2016-04-20 04:00:00,Unhealthy
27510,2016,4,20,5,89.0,89.0,10.0,66.0,1100.0,9.0,9.2,1009.3,5.4,0.0,NE,0.8,Wanliu,2016-04-20 05:00:00,Unhealthy
27511,2016,4,20,6,110.0,110.0,6.0,77.0,800.0,2.0,8.4,1009.5,5.1,0.0,NE,0.9,Wanliu,2016-04-20 06:00:00,Unhealthy
27512,2016,4,20,7,64.0,64.0,6.0,71.0,800.0,8.0,9.8,1009.7,5.2,0.0,NE,1.4,Wanliu,2016-04-20 07:00:00,Moderate
27513,2016,4,20,8,64.0,64.0,11.0,66.0,800.0,18.0,12.0,1009.9,4.7,0.0,NE,1.2,Wanliu,2016-04-20 08:00:00,Moderate
27514,2016,4,20,9,64.0,64.0,15.0,60.0,900.0,31.0,14.1,1009.7,4.1,0.0,NE,1.0,Wanliu,2016-04-20 09:00:00,Moderate
27515,2016,4,20,10,64.0,64.0,18.0,71.0,1100.0,30.0,17.7,1009.1,5.9,0.0,NE,1.6,Wanliu,2016-04-20 10:00:00,Moderate
27516,2016,4,20,11,64.0,64.0,18.0,71.0,1100.0,30.0,21.1,1008.5,5.4,0.0,NNE,1.1,Wanliu,2016-04-20 11:00:00,Moderate
27517,2016,4,20,12,37.0,37.0,18.0,71.0,1100.0,30.0,23.8,1007.4,3.7,0.0,NE,1.5,Wanliu,2016-04-20 12:00:00,Moderate
27518,2016,4,20,13,37.0,123.0,2.0,71.0,700.0,105.0,26.4,1006.1,2.3,0.0,SE,1.5,Wanliu,2016-04-20 13:00:00,Moderate
27519,2016,4,20,14,28.0,50.0,2.0,71.0,400.0,111.0,27.4,1004.7,-2.5,0.0,E,1.2,Wanliu,2016-04-20 14:00:00,Good
27520,2016,4,20,15,28.0,36.0,2.0,71.0,400.0,128.0,27.3,1003.3,2.4,0.0,WSW,1.9,Wanliu,2016-04-20 15:00:00,Good
27521,2016,4,20,16,28.0,42.0,2.0,30.0,600.0,132.0,27.3,1002.4,-0.7,0.0,SW,2.3,Wanliu,2016-04-20 16:00:00,Good
27522,2016,4,20,17,40.0,54.0,2.0,36.0,700.0,132.0,25.7,1002.1,2.4,0.0,WSW,3.7,Wanliu,2016-04-20 17:00:00,Moderate
27523,2016,4,20,18,59.0,78.0,2.0,52.0,700.0,138.0,24.0,1002.1,2.7,0.0,WSW,4.4,Wanliu,2016-04-20 18:00:00,Moderate
27524,2016,4,20,19,62.0,74.0,2.0,49.0,700.0,137.0,22.4,1002.1,3.5,0.0,WSW,3.9,Wanliu,2016-04-20 19:00:00,Moderate
27525,2016,4,20,20,62.0,73.0,2.0,47.0,600.0,123.0,21.4,1002.3,3.1,0.0,SW,3.8,Wanliu,2016-04-20 20:00:00,Moderate
27526,2016,4,20,21,62.0,62.0,2.0,54.0,600.0,105.0,20.3,1002.6,2.6,0.0,SSW,1.9,Wanliu,2016-04-20 21:00:00,Moderate
27527,2016,4,20,22,55.0,55.0,2.0,68.0,600.0,75.0,19.1,1002.6,1.6,0.0,WSW,1.3,Wanliu,2016-04-20 22:00:00,Moderate
27528,2016,4,20,23,58.0,63.0,2.0,102.0,700.0,31.0,14.6,1002.2,4.0,0.0,NW,0.7,Wanliu,2016-04-20 23:00:00,Moderate
